SK_ID_CURR,EXT_SOURCE_3,EXT_SOURCE_2,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY
291393,0.41534714488434,0.7297821154484704,-2217.0,225000.0,1458000.0,50809.5
165889,,0.5174778916353122,-2723.0,225000.0,1325475.0,56290.5
260872,0.7352209993926424,0.5576928733751602,-1614.0,202500.0,512064.0,23998.5
424595,0.2940831009471255,0.4625908852351879,-1205.0,90000.0,462694.5,30253.5
218529,0.7136313997323308,0.3740999035111209,-384.0,225000.0,550980.0,40221.0
161323,0.2567055724393002,0.5352811656234818,,247500.0,1125000.0,33025.5
245050,0.6092756673894402,0.6158253719867137,-1154.0,135000.0,266832.0,24601.5
164583,0.326475210066026,0.6526807100986921,-1867.0,108000.0,225000.0,13045.5
204884,0.524496446363472,0.137344220569228,-4246.0,225000.0,948096.0,31333.5
294557,0.6832688314232291,0.5295324399593219,,180000.0,568858.5,25186.5
101954,0.5280927512030451,0.6858125639758109,-1839.0,153000.0,1162170.0,30654.0
387298,0.2970866116472028,0.0919172511659049,-891.0,225000.0,1056447.0,34209.0
431455,0.7530673920730478,0.7906840440861976,-6479.0,180000.0,1528200.0,55021.5
452983,0.5262949398096192,0.7417439907847584,-608.0,202500.0,337500.0,16875.0
169120,,0.1173147789870856,-440.0,157500.0,220500.0,10408.5
390123,0.5797274227921155,0.4512233209517372,,135000.0,675000.0,34596.0
159741,0.1940678276718812,0.5421172117132168,-748.0,157500.0,450000.0,35554.5
352646,0.5082869913916046,0.5691387455564032,-302.0,225000.0,485901.0,24939.0
280541,0.6545292802242897,0.4020284569310677,-4354.0,450000.0,1288350.0,37053.0
115550,0.8327850252992314,0.274676750909316,-250.0,112500.0,251280.0,13630.5
325231,0.6363761710860439,0.1590201364727088,-367.0,94500.0,270000.0,21330.0
269687,,0.4600748559446466,-4397.0,135000.0,704844.0,51714.0
261354,0.5673792367572691,0.3950360969725424,,157500.0,630747.0,18571.5
438653,0.2392262794694045,0.55976319649049,-3401.0,225000.0,225000.0,16371.0
221034,0.5370699579791587,0.6330388244817237,,130500.0,174411.0,11146.5
261066,0.6925590674998008,0.7360444274755437,,216000.0,239850.0,23364.0
424880,0.4722533429586386,0.4406015980587172,-423.0,90000.0,260640.0,24034.5
197141,0.0527525967206478,0.2435683975017972,-535.0,109899.0,389844.0,16866.0
391647,0.445396241560834,0.7065508345595277,-2702.0,225000.0,1113840.0,47322.0
351308,0.4866531565147181,0.7237157327818393,-2806.0,427500.0,781920.0,39924.0
307211,,0.4514399249401636,-1386.0,90000.0,109467.0,11623.5
261687,,0.2598791389322457,-582.0,225000.0,288873.0,18936.0
430804,0.6706517530862718,0.615644282368553,-2467.0,180000.0,1056447.0,34209.0
335047,0.2055981385493208,0.6841941381393788,-2361.0,157500.0,284400.0,22599.0
294615,,0.473321459633175,-195.0,130500.0,1298655.0,36463.5
236245,0.4596904504249018,0.0589207614013235,-492.0,247500.0,1293502.5,37944.0
129801,0.5388627065779676,0.7747384867174754,-502.0,189000.0,269550.0,17559.0
258571,,0.1631870354642708,-583.0,202500.0,450000.0,21888.0
161515,0.5262949398096192,0.2970560044203609,-2009.0,126000.0,135000.0,6750.0
340501,0.8004513396487078,0.6721296049551124,-3144.0,135000.0,1280794.5,40347.0
153894,0.1884895337951677,0.6657274889293708,,135000.0,1288350.0,37795.5
127969,0.3506958432829587,0.7426394116167241,-4022.0,126000.0,654498.0,31617.0
334530,0.511891801533151,0.6936507546560357,-2179.0,135000.0,1174500.0,38947.5
358801,0.2405414172860865,0.4034170868135093,-5739.0,202500.0,284400.0,22599.0
133181,0.2650494299443805,0.1699529509371729,,76500.0,521280.0,22216.5
172450,0.7981372313187245,0.4466195790923816,,180000.0,432661.5,18459.0
418510,0.375711009574066,0.4694526944940113,-1184.0,202500.0,808650.0,26217.0
387376,0.4686596550493113,0.5529733609180681,-1307.0,315000.0,675000.0,33750.0
132108,0.3944954053123993,0.2858978721410488,-1018.0,90000.0,239418.0,15997.5
315715,,0.5608999162333163,,90000.0,337500.0,16875.0
110728,0.6512602186973006,0.5920259404129851,-4215.0,193500.0,1971072.0,68643.0
152326,0.5726825047161584,0.3130703330161795,-3195.0,180000.0,526491.0,17527.5
221600,0.7992967832109371,0.6905145446879568,-5190.0,135000.0,755190.0,30078.0
250796,0.5262949398096192,0.7440162187165497,-3059.0,121500.0,700830.0,22738.5
276379,0.2431864804420123,0.3746940449750675,,225000.0,1078200.0,38331.0
213254,0.3962195720630885,0.6614707616076161,-174.0,112500.0,495351.0,27787.5
385102,0.1261005588362325,0.7235626708003151,-3349.0,427500.0,1024740.0,52452.0
321876,,0.530567397934671,-956.0,202500.0,916470.0,26797.5
395367,0.3572932680336494,0.1542654241327621,-395.0,135000.0,633730.5,27913.5
238643,0.5460231970049609,0.4919115837183778,-3040.0,112500.0,254700.0,17149.5
336317,0.7338145369642702,0.6834234606413903,-3312.0,216000.0,540000.0,23787.0
204257,0.4436153084085652,0.3400669914228927,-2355.0,144000.0,1762110.0,46611.0
380210,0.1819591097862785,0.6156546312107966,-547.0,315000.0,545040.0,25407.0
375827,0.6642482627052363,0.3102602865378536,,49500.0,314100.0,13437.0
129180,0.4578995512067301,0.6702329479901797,-2723.0,135000.0,792346.5,26316.0
195428,0.7688075728291359,0.6427164650504279,-10253.0,121500.0,755190.0,36459.0
367995,0.7503751495159068,0.1596792335026377,-3254.0,135000.0,675000.0,19737.0
355158,0.1428725230413196,0.6861470115200301,-972.0,157500.0,180000.0,9000.0
129126,0.4223696523543468,0.6943891055727953,-9187.0,225000.0,1305000.0,38155.5
191931,0.6006575372857061,0.2746462552988685,-1469.0,126000.0,269550.0,14112.0
191144,,0.7318169747372596,-2422.0,225000.0,1971072.0,68512.5
182454,,0.5975072046843826,-258.0,202500.0,585000.0,29250.0
245918,,0.5239395018614971,-3524.0,135000.0,979992.0,28782.0
432041,,0.5415634931566439,-1458.0,171000.0,814041.0,23931.0
170249,0.4722533429586386,0.6723801433555747,-2560.0,180000.0,728460.0,57685.5
151696,0.6738300778602003,0.5891231127467313,-354.0,135000.0,202500.0,10125.0
239370,0.501075160239048,0.7253001105327084,-133.0,270000.0,521280.0,33835.5
178918,0.3842068130556564,0.7165454397135029,-7035.0,180000.0,733315.5,39199.5
168299,0.4668640059537032,0.7759155348953956,-1607.0,180000.0,835380.0,31819.5
157261,0.6817058776720116,0.489512449312,-4415.0,171000.0,270000.0,13500.0
160444,0.6690566947824041,0.615002450032467,-6211.0,225000.0,1436850.0,42012.0
170075,0.6894791426446275,0.773920747919117,-2853.0,162000.0,521280.0,44725.5
391204,0.6848276586890367,0.5631606689444417,-926.0,270000.0,765000.0,38250.0
416351,0.2910973802776635,0.609223797993109,-3468.0,180000.0,729792.0,39591.0
137639,0.7151031019926098,0.601209151717793,,135000.0,900000.0,38263.5
266623,0.5797274227921155,0.5746798858583285,-794.0,135000.0,540000.0,15916.5
137874,0.5549467685334323,0.6352913523969536,-2524.0,180000.0,284256.0,30613.5
395656,0.5762088360175724,0.5129282093873619,,112500.0,781695.0,22531.5
193115,0.3108182544189319,0.4565081140366211,-866.0,225000.0,864000.0,30739.5
379392,0.7636399214572418,0.3411425675344835,-653.0,157500.0,450000.0,53406.0
337038,0.6430255641096323,0.7402246911604851,-2069.0,144000.0,508495.5,24592.5
307046,0.6041125998015721,0.6945236658741649,-1029.0,99000.0,450000.0,21888.0
391854,0.5620604831738043,0.644216487553467,-3523.0,225000.0,519633.0,29961.0
120633,0.5549467685334323,0.6248892624913963,-314.0,630000.0,1971072.0,62019.0
379368,0.6178261467332483,0.5051624495181273,-4069.0,135000.0,273636.0,27193.5
290423,0.4632753280912678,0.6752830216503367,-8070.0,112500.0,675000.0,28507.5
317884,0.6817058776720116,0.5155611082449432,-3756.0,171000.0,225000.0,22383.0
267894,0.4578995512067301,0.5521569836360225,-2815.0,180000.0,832500.0,24471.0
387675,,0.3082423153139959,-6338.0,157500.0,1546020.0,45333.0
212278,0.7476633896301825,0.6007004814502882,-9517.0,90000.0,137520.0,5067.0
209065,0.5334816299804352,0.6926880148870068,-261.0,135000.0,327024.0,16740.0
317149,0.6658549219640212,0.7897596659530277,-3574.0,621000.0,2517300.0,66532.5
379678,,0.5436746612244086,,171000.0,1237684.5,47272.5
169383,0.6528965519806539,0.5581351445274428,-911.0,202500.0,1436850.0,46480.5
201770,0.4561097392782771,0.5591110498568566,-575.0,135000.0,127350.0,13639.5
247224,,0.2658235586137088,,202500.0,667237.5,22180.5
454920,0.445396241560834,0.1485844075091793,,135000.0,835380.0,40320.0
184057,,0.3576134599868451,-1418.0,180000.0,370107.0,20074.5
237145,0.5585066276769286,0.6151681225971223,-798.0,90000.0,545040.0,19705.5
333493,0.4956658291397297,0.5075620234905825,,211500.0,808650.0,23773.5
295755,0.6161216908872079,0.5892607290460935,-1387.0,157500.0,695970.0,35662.5
234907,0.6397075677637197,0.3737876191564401,,81000.0,573628.5,22878.0
402225,0.6722428897082422,0.7641770336056802,-2774.0,180000.0,993082.5,39514.5
205332,0.1556893746835917,0.6133546352220471,,180000.0,673875.0,19831.5
413835,,0.7370077063417347,-1432.0,225000.0,254700.0,27153.0
407815,0.8347841592331774,0.6200433061235522,-4144.0,135000.0,675000.0,34290.0
432059,0.7151031019926098,0.1942151121136184,,103500.0,1000858.5,33075.0
328784,0.5779691187553125,0.6514652214871497,-5240.0,126000.0,284400.0,16011.0
129862,0.5867400085415683,0.6401161833252154,-1106.0,315000.0,607500.0,48127.5
350546,0.6479768603302221,0.7260923538227417,-3070.0,81000.0,117162.0,12748.5
432171,0.5744466170995097,0.7503443904468583,-2572.0,135000.0,544491.0,17694.0
361787,,0.01274480931481,-472.0,292500.0,675000.0,49248.0
434178,0.7570690154522959,0.7346784011585973,-13162.0,238500.0,630000.0,31500.0
408635,0.3139166772114369,0.7357596795422412,-940.0,270000.0,180589.5,9229.5
266569,0.2793353208976285,0.7120292012400753,-1799.0,202500.0,640080.0,29970.0
266794,0.4902575124990026,0.6235864038587341,-12303.0,292500.0,260568.0,29529.0
142730,0.7700870700124128,0.6306836998705059,-4710.0,72000.0,677664.0,22527.0
306993,0.7136313997323308,0.6890265034891647,-3059.0,112500.0,738931.5,49711.5
290047,,0.397238343391705,-1232.0,72000.0,286704.0,15138.0
216356,,0.4831865874251664,-2351.0,135000.0,571446.0,16839.0
339078,0.6894791426446275,0.2556910592067365,-6781.0,135000.0,1006920.0,39933.0
299437,,0.3986948498022471,-470.0,202500.0,848745.0,46174.5
325932,0.0005272652387098,0.6253351027431147,-2705.0,135000.0,450000.0,22018.5
210069,0.4812493411434029,0.6458487422286402,-8847.0,90000.0,697500.0,20524.5
365130,,0.5182859571238239,-1025.0,90000.0,1078200.0,38331.0
200502,0.1214082861631216,0.6992674457417661,-2328.0,180000.0,545040.0,20677.5
419489,0.5549467685334323,0.4017183330985633,-9178.0,166500.0,254700.0,24939.0
294026,,0.5339590796804228,-2056.0,135000.0,700794.0,48771.0
245229,0.3944954053123993,0.5799200103791952,-2605.0,427500.0,916470.0,24174.0
159533,,0.1687440464713901,,126000.0,199008.0,20907.0
449541,0.6363761710860439,0.5978542488721483,-148.0,105750.0,364032.0,10138.5
339180,0.4294236843421945,0.6341404552817139,,157500.0,558841.5,22162.5
222111,0.0884605646541969,0.7618837350511866,-859.0,99000.0,540000.0,21055.5
226745,0.6925590674998008,0.5904880691586646,,90000.0,267102.0,17397.0
129567,0.501075160239048,0.5801970007623349,-625.0,135000.0,270000.0,13500.0
107665,0.6910212267577837,0.6125089906132202,-460.0,135000.0,1061599.5,31171.5
444617,,0.3820489271316077,-3280.0,180000.0,675000.0,32602.5
169017,0.8004513396487078,0.5735196252732798,-6000.0,135000.0,314055.0,13963.5
177205,0.2750003523983893,0.7486857858934073,-9945.0,121500.0,247500.0,12375.0
425925,0.6363761710860439,0.4610256067476558,-3680.0,157500.0,297130.5,23121.0
146287,,0.6274179812901546,-310.0,157500.0,450000.0,22500.0
349766,0.1714683668967994,0.7814924006599345,-570.0,135000.0,990000.0,29074.5
334651,0.7751552674785404,0.6915323747332915,-4262.0,270000.0,1345500.0,36999.0
263021,0.4920600938649263,0.4811391135100592,-1366.0,112500.0,337500.0,16875.0
214764,0.5867400085415683,0.7127908474156259,-381.0,157500.0,592560.0,23314.5
358844,0.7338145369642702,0.421144147468969,-867.0,135000.0,1042560.0,34587.0
219067,0.6195277080511546,0.2087580299448271,-731.0,180000.0,1288350.0,37800.0
282578,0.4938628816996244,0.5299573486819247,-3167.0,135000.0,808650.0,23773.5
153640,0.4083588531230431,0.6501582348175377,,67500.0,585000.0,18868.5
351784,,0.5661333141748863,-373.0,171000.0,1077061.5,31621.5
416740,0.445396241560834,0.7277332278502309,-199.0,144000.0,301500.0,20277.0
108500,0.324891229465852,0.5567648861705777,-732.0,225000.0,339948.0,25546.5
373486,0.4507472818545589,0.1705182219081737,-317.0,225000.0,450000.0,34956.0
169099,0.7380196196295241,0.3658630406605293,-1155.0,103500.0,385164.0,14404.5
294872,,0.6007267068888759,-811.0,202500.0,1078200.0,31027.5
314988,0.5352762504724826,0.1692753640326678,-1312.0,112500.0,295254.0,16146.0
435652,0.3689687382528466,0.2826233604814883,-1823.0,112500.0,509922.0,28602.0
197213,,0.6407104025119296,,112500.0,810000.0,32121.0
453785,0.3656165070113335,0.1944993107460074,,108000.0,405000.0,14544.0
391568,0.7194907850918436,0.6773271402774579,-577.0,180000.0,521280.0,20394.0
142865,0.434733248750173,0.7051342502611857,,67500.0,454500.0,13288.5
386752,0.41534714488434,0.7384167006928231,,90000.0,183784.5,13869.0
449879,,0.1549599802043866,-420.0,135000.0,158301.0,16753.5
115791,0.1309471529360181,0.6670983771437647,-5082.0,225000.0,720000.0,33493.5
333239,0.4206109640437848,0.6795264342188633,,63000.0,269550.0,11416.5
123858,0.3842068130556564,0.5818472357042944,-2589.0,225000.0,640080.0,24259.5
338762,0.5136937663039473,0.7524114237772084,-3312.0,121500.0,202500.0,10125.0
232359,0.7713615919194317,0.6308517674017321,-2529.0,90000.0,910890.0,26761.5
102066,,0.4567739774736981,-1037.0,157500.0,112500.0,5602.5
440783,,0.6098743557188345,-3181.0,202500.0,539100.0,27522.0
367391,0.7826078370261895,0.7559223422805574,-943.0,67500.0,95940.0,9616.5
144983,0.6801388218428291,0.5850147735551227,-3119.0,247500.0,534204.0,31941.0
137817,0.41534714488434,0.6961126672960875,-388.0,72000.0,117000.0,6844.5
192080,,0.0561072521423502,,99000.0,263686.5,14854.5
372889,,0.4504220475259556,-335.0,180000.0,319500.0,8784.0
317670,0.8128226070575616,0.7416895306840996,-1368.0,135000.0,535500.0,21937.5
298261,0.7862666146611379,0.7066641705968951,-2224.0,90000.0,450346.5,23121.0
330477,0.8106180215523969,0.7330383552893388,,225000.0,835380.0,36927.0
102088,,0.6769016384154235,-5095.0,360000.0,1125000.0,32895.0
343445,,0.6474077251085361,-2309.0,202500.0,835380.0,40320.0
408164,,0.1339117154473423,-189.0,112500.0,938304.0,31140.0
278795,,0.7318942192092515,-1481.0,225000.0,1125000.0,47794.5
376006,0.4650692149562261,0.6599265750830152,-2335.0,225000.0,1611072.0,44433.0
348725,0.1198779608955348,0.6239405077844677,-9472.0,103500.0,314100.0,13437.0
422196,,0.4790922728416222,,157500.0,1285816.5,40374.0
174340,0.324891229465852,0.7432700051931012,-7343.0,270000.0,971280.0,65038.5
137896,0.7076993447402619,0.5161290943410495,-2827.0,243000.0,500211.0,38839.5
455386,0.5954562029091491,0.0942636102122736,-1833.0,270000.0,993082.5,39514.5
399486,0.7862666146611379,0.5876984984025921,-1324.0,180000.0,1006920.0,67563.0
409025,0.82872883245649,0.7152066500914117,,81000.0,675000.0,20466.0
138106,0.3360615207658242,0.7028055696289052,-1781.0,247500.0,1096020.0,46566.0
238283,0.7922644738669378,0.6681610570158047,-2111.0,90000.0,270000.0,13500.0
209785,,0.5741346115579212,-1234.0,90000.0,180000.0,9000.0
123974,0.5298898341969072,0.6924272744405989,-3127.0,223488.0,1129500.0,28552.5
405373,0.1624419982223248,0.7191320771787014,,76500.0,284400.0,10215.0
286165,0.5046813193144684,0.4779899944512439,-806.0,180000.0,497520.0,28692.0
452997,,0.7811710935276045,-2989.0,180000.0,1312110.0,52168.5
162045,0.363945238612397,0.444501963883048,-2689.0,225000.0,270000.0,13500.0
337997,0.1798217650897043,0.2298535073078563,-1381.0,81000.0,454500.0,25506.0
105093,0.4776491548517548,0.5054302973382391,-10005.0,135000.0,675000.0,21775.5
318093,0.7862666146611379,0.1556168559371005,-1664.0,90000.0,135000.0,14175.0
241346,0.5884877883422673,0.5664931533428991,-2751.0,405000.0,900000.0,94639.5
305431,0.0492625778387188,0.6571384735005296,-3423.0,220500.0,1030500.0,30258.0
385095,,0.6831158538583415,-2290.0,126000.0,506889.0,19237.5
115298,0.7801436381572275,0.6835369980057333,-634.0,112500.0,755190.0,29677.5
415660,0.646329897706246,0.6246278092958634,-4444.0,247500.0,1350000.0,72058.5
113215,0.1986200451074864,0.5716733090297879,,117900.0,781920.0,23836.5
243845,0.6863823354047934,0.5993097102070701,-2406.0,405000.0,850500.0,24997.5
357092,0.4223696523543468,0.4992037174507837,-973.0,45000.0,90000.0,9823.5
150205,0.6801388218428291,0.6753501485093889,,135000.0,450000.0,22500.0
111820,0.1301285429480269,0.0652973355223676,-597.0,135000.0,511249.5,27864.0
229760,0.7407990879702335,0.6480863029617673,-2683.0,81000.0,225000.0,11250.0
414838,0.5172965813614878,0.3791311562688751,-1282.0,135000.0,398016.0,26725.5
406095,,0.3677574953422581,-1823.0,337500.0,900000.0,48991.5
184772,0.3457848024695955,0.653087083529007,,49500.0,544491.0,17694.0
239699,0.7016957740576931,0.7476805155771451,-5142.0,360000.0,814041.0,26388.0
175146,0.6674577419214722,0.495169298141293,-400.0,135000.0,180000.0,9000.0
202956,0.5352762504724826,0.4469276608726124,-3201.0,112500.0,163008.0,17244.0
335721,,0.0598983097990267,-6946.0,112500.0,490495.5,26262.0
288252,0.7165702448010511,0.3411769737364549,,270000.0,180000.0,9000.0
380546,,0.4314978224156029,,135000.0,191880.0,20286.0
151057,0.5726825047161584,0.3599427033958777,,180000.0,1238512.5,52605.0
385256,0.7789040389824382,0.7513670891296915,,157500.0,473760.0,44653.5
290401,,0.2665839027192397,-7877.0,112500.0,867951.0,30879.0
141696,,0.2873062585469742,-1712.0,103500.0,296280.0,16069.5
136320,0.172495466777331,0.4595208376053103,-2391.0,148500.0,273636.0,28863.0
448865,0.4938628816996244,0.2841510081104328,-9938.0,90000.0,454500.0,15151.5
238004,0.6178261467332483,0.5221283464232503,-2601.0,45000.0,900000.0,26316.0
119893,0.3589512285783967,0.5982117070353347,-3684.0,157500.0,566055.0,18256.5
418520,,0.3094840022732067,-104.0,135000.0,550980.0,43659.0
236897,0.2580842039460289,0.6236941886167064,-319.0,225000.0,450000.0,22018.5
182165,0.4578995512067301,0.3222748228769958,,157500.0,246357.0,24129.0
289151,0.5849900404894085,0.1639799163802256,-1484.0,90000.0,733315.5,41076.0
132374,0.7490217048463391,0.7979678698923652,-2048.0,103500.0,139500.0,13509.0
304043,0.7267112092725122,0.5850944040446213,-3597.0,157500.0,889515.0,23593.5
358238,0.5262949398096192,0.5128790400963233,,283500.0,1631209.5,44986.5
405631,0.6195277080511546,0.601376912615442,,112500.0,135000.0,13963.5
415815,0.5352762504724826,0.6987751674988377,-8650.0,270000.0,127350.0,7789.5
367036,0.2512394458905693,0.6180423914177402,-3342.0,126000.0,225000.0,12334.5
153140,0.1342654235549427,0.4506548236237922,-2801.0,157500.0,675000.0,21906.0
151585,0.4223696523543468,0.5283119533905672,-1287.0,292500.0,675000.0,32602.5
426889,0.3979463219016906,0.0140566432786412,-3875.0,144000.0,1185282.0,34785.0
298162,0.4543210601605785,0.7426519498153918,-2324.0,247500.0,497520.0,32391.0
160409,,0.3195679622730859,-406.0,99000.0,231813.0,12267.0
317909,0.7136313997323308,0.645378438632645,,58500.0,180000.0,9144.0
385042,0.7862666146611379,0.2098799749916312,-2235.0,211500.0,1762110.0,48456.0
233939,,0.5352866052949726,-278.0,112500.0,781920.0,25969.5
303371,0.3689687382528466,0.1559734910708262,-569.0,90000.0,343800.0,13090.5
215352,0.6006575372857061,0.3727951524671269,-4494.0,270000.0,835380.0,36927.0
135420,0.746300213050371,0.5664501911505412,-3096.0,81000.0,1125000.0,32895.0
139659,0.4014074137749511,0.1147400807794582,-1487.0,270000.0,900000.0,38637.0
234745,0.3672910183026313,0.6210885577491589,-1837.0,225000.0,1061599.5,31167.0
110835,0.3962195720630885,0.3754834024751916,-250.0,90000.0,247500.0,12375.0
157208,,0.4158863630572529,,270000.0,1236816.0,36292.5
357700,0.3217352821966848,0.4706238559146154,-893.0,67500.0,360000.0,17640.0
151794,0.5531646987710016,0.588265343951069,-3305.0,135000.0,485640.0,37710.0
379765,0.6910212267577837,0.7010761729990689,-1165.0,117000.0,873000.0,34753.5
299398,0.7076993447402619,0.6512367867758021,-960.0,157500.0,332946.0,16996.5
127076,,0.3267326296579116,-1103.0,76500.0,50940.0,5616.0
134189,0.633031641417419,0.6585461875324258,,103500.0,1520451.0,40239.0
252873,0.7490217048463391,0.6681077211274685,-144.0,157500.0,863226.0,36702.0
193487,,0.5030851734942741,-172.0,225000.0,229500.0,24844.5
188454,0.3523399726917038,0.5149712339975846,-3803.0,202500.0,1218118.5,48438.0
405817,0.520897599048938,0.147066564138387,-3392.0,270000.0,579942.0,45949.5
133273,0.104119916429159,0.7686282203848909,-862.0,270000.0,900000.0,45954.0
331215,0.4471785780453068,0.7474081408821279,,81000.0,206280.0,9616.5
306348,0.4686596550493113,0.5744767656126808,-2412.0,121500.0,284400.0,14854.5
121353,0.3233112448967859,0.1596792335026377,-2030.0,67500.0,107820.0,8595.0
381360,,0.5013795377233887,-206.0,157500.0,1230219.0,44316.0
185026,0.7267112092725122,0.7550457601080691,-630.0,178650.0,1125000.0,32895.0
126836,0.3506958432829587,0.6511026731514067,-1691.0,180000.0,760225.5,32337.0
412409,0.6956219298394389,0.2078888629212897,,90000.0,180000.0,17532.0
126796,0.1402431837080297,0.4137948927122561,-915.0,90000.0,454500.0,14791.5
375243,,0.4805331796083213,-719.0,81000.0,360000.0,24057.0
289588,0.5226973172821112,0.7332094938148707,-440.0,135000.0,263686.5,28525.5
377000,0.7850520263728172,0.0601846273579124,-978.0,54000.0,254700.0,16713.0
360207,,0.4663494168974901,-1141.0,135000.0,251091.0,26770.5
200471,0.5691487713619409,0.6441613527063975,-6254.0,180000.0,835380.0,40320.0
448438,0.3062022983135042,0.3604264877089061,-2383.0,225000.0,528633.0,36922.5
376751,0.7934490301648944,0.2479337335111934,-1841.0,157500.0,1260702.0,41665.5
445831,,0.5339427546116181,-346.0,202500.0,247275.0,19953.0
221621,0.4794489811780563,0.7385307295879667,-959.0,450000.0,526491.0,32337.0
351165,0.4170996682522097,0.7194455660324388,-46.0,202500.0,938304.0,36517.5
248781,0.434733248750173,0.5360426373770153,,112500.0,225000.0,11074.5
199532,,0.6825759722034921,-142.0,270000.0,225000.0,11488.5
189311,0.813917469762627,0.8048135096422546,-5108.0,450000.0,1451047.5,55269.0
315861,0.5849900404894085,0.5031890404212237,-533.0,112500.0,270000.0,13500.0
216211,0.6347055309763198,0.4244314348326637,-1239.0,112500.0,239850.0,22554.0
377897,0.7380196196295241,0.162144567666238,,85500.0,143910.0,14148.0
314515,0.5779691187553125,0.4772043420565485,,157500.0,675000.0,24376.5
295668,0.5954562029091491,0.6348707183665275,-2940.0,225000.0,755190.0,56592.0
404009,0.3108182544189319,0.4930156452921351,-4415.0,441000.0,450000.0,17095.5
443689,0.3944954053123993,0.2862506973982281,-2697.0,387000.0,855000.0,42750.0
403515,0.6706517530862718,0.5392661090195545,-9648.0,157500.0,604152.0,22518.0
364200,0.3376727217405312,0.4325119571828524,-2706.0,270000.0,675000.0,26284.5
433402,0.1974745115685422,0.4119819683819572,-2196.0,180000.0,380533.5,23125.5
178920,0.475849908720221,0.7096154140381874,-1259.0,157500.0,225000.0,16002.0
267705,0.1519345490496476,0.3703441812737522,-2019.0,49500.0,180000.0,9000.0
293267,,0.1964146848686565,-4153.0,67500.0,299772.0,16866.0
168638,0.1929422277169508,0.328876854369052,,135000.0,454500.0,19386.0
336588,0.5832379256761245,0.5549239318893553,-959.0,225000.0,286704.0,23116.5
232100,0.7091891096653581,0.5667616443757306,-553.0,67500.0,180000.0,10332.0
243211,0.5971924268337128,0.7434952697991004,-4854.0,157500.0,314100.0,13963.5
301077,0.445396241560834,0.5703930924422623,-331.0,85500.0,339241.5,10782.0
262169,0.5352762504724826,0.7655849096254671,,157500.0,263844.0,12820.5
216766,0.5478104658520093,0.6599903709713646,-5683.0,135000.0,263686.5,27832.5
131707,0.4740512892789932,0.1913633843860892,-1642.0,157500.0,364896.0,18630.0
128042,0.5867400085415683,0.5338067095475164,-3264.0,180000.0,450000.0,27324.0
389105,0.41534714488434,0.7322845170539157,-1201.0,405000.0,1256400.0,36864.0
228865,0.2707073872651806,0.7702227005778629,-802.0,90000.0,193500.0,9540.0
110596,0.3523399726917038,0.6503173808528854,,81000.0,127350.0,7240.5
109007,0.0366072628211145,0.4245222516957305,-289.0,157500.0,1078200.0,38331.0
408371,0.5334816299804352,0.6634071534674316,-398.0,202500.0,1381113.0,36562.5
252174,0.6674577419214722,0.6426712703089823,,54000.0,254700.0,14220.0
215727,0.5298898341969072,0.4400411407335425,-1506.0,270000.0,778500.0,33115.5
313088,,0.4894960558520653,-1705.0,180000.0,450000.0,48595.5
256187,,0.6960155153943958,-5507.0,166500.0,742500.0,41589.0
454528,0.3046721837533529,0.5055778856312729,,157500.0,225000.0,11250.0
296535,0.7981372313187245,0.7457159068932762,-2630.0,450000.0,450000.0,30204.0
183103,,0.4425859613053589,,54000.0,432661.5,20943.0
372246,0.2340151665320674,0.112942198784796,-722.0,202500.0,640080.0,31261.5
213085,0.7583930617144343,0.6280158745971092,-2902.0,67500.0,123637.5,9373.5
123857,0.41534714488434,0.2018512997702811,-828.0,360000.0,1305000.0,42228.0
106236,0.8327850252992314,0.6848552625194393,-13538.0,391500.0,1255680.0,45234.0
349533,,0.5207968825450778,-699.0,90000.0,90000.0,9450.0
259814,0.5370699579791587,0.7617011981170573,-7261.0,90000.0,518562.0,22972.5
396791,0.6706517530862718,0.7112034771962497,-1764.0,135000.0,123768.0,4792.5
347169,0.6023863442690867,0.6004014706656942,-1265.0,225000.0,1113840.0,49194.0
452082,0.0839170036575357,0.5443364561333479,-1673.0,99000.0,348264.0,20124.0
348155,0.324891229465852,0.2990782385716021,-419.0,90000.0,202500.0,10125.0
215747,0.4776491548517548,0.5141628203855193,-4377.0,135000.0,380533.5,30010.5
153438,0.2353105173615833,0.7153402548997407,-575.0,202500.0,137538.0,14724.0
368988,0.5298898341969072,0.5387825192354608,-419.0,144567.0,450000.0,17140.5
219943,0.6041125998015721,0.6761551081267114,-1524.0,90000.0,379008.0,39798.0
230117,0.7047064232963289,0.5667992299960753,-429.0,157500.0,1005120.0,29520.0
131686,0.5262949398096192,0.6471980439043176,-1937.0,270000.0,728847.0,26307.0
353543,0.6594055320683344,0.6888156147721545,-2384.0,202500.0,1078200.0,31653.0
127471,0.1997705696341145,0.4686194674407954,-785.0,247500.0,760225.5,32337.0
147883,0.5046813193144684,0.4055661913834919,-900.0,112500.0,227520.0,14940.0
162748,0.4686596550493113,0.223593191752183,-364.0,45000.0,808650.0,23643.0
102327,0.722392890081304,0.4985914281973661,-961.0,180000.0,649462.5,24196.5
167641,0.4956658291397297,0.6754412377192126,-4311.0,180000.0,900000.0,29034.0
